0,1,2,3,4,5,6,7,8,9
-0.02240164272599833,-0.014436806840648896,0.04910244068307359,-0.03292726027460508,0.015541330221343571,-0.03206974647998,-0.02582919601843714,0.013755305440953184,-0.006595626129242453,0.002152085980313868
0.04315157390699831,-0.0038319915061099455,-0.0034979070774189664,0.02054065940963833,0.009493098390324115,0.02326040776419787,-0.002632936227844482,-0.019784983105912545,-0.04516061028244979,0.02074954262577607
0.01297913182592678,-0.03524427607207588,-0.006243142244940505,0.04522221754196774,-0.016105198408177458,-0.017065243474032862,0.031595823773133545,-0.011799466815828294,0.02956641750356919,-0.017335498092889853
0.04280812676318003,-0.005685430804623593,0.017995014296612485,0.002250592500069827,-0.012451903220138928,-0.00038763818827766705,0.03413535329668853,0.015631444779741863,-0.03401192444219951,0.06601291541320208
0.00018230830480903346,0.016978119969606242,-0.03051320135031698,-0.007162794116867797,-0.04382957453522184,0.023902688924850375,0.011512816214804614,-0.02178501228112984,0.038689696673736534,-0.023341571322248972
0.027298512636306442,0.011092492316668662,-0.006019207094515319,0.04647901885762648,-0.028925519888953862,-0.0037689427736423402,-0.023133834414741088,-0.010154633215785499,0.030764770195191013,0.004297156772470687
-0.054395434273947496,-0.017466813954906138,-0.04095901543971575,-0.026852829891549586,-0.009214044763965156,-0.0020152262941872316,-0.06701869605514685,0.003952800067326267,-0.007692573524883387,0.04067368193269937
-0.041897327379085754,0.02272464616678939,-0.027312557723773175,-0.01053929535123252,0.005784206069957045,-0.0628579553056223,0.0071472573578168766,0.07521702970827297,0.008746563418215286,2.661956910418024e-06
-0.0020831428033156654,-0.006661570417466686,-0.023398598715873284,0.0023954344466831554,-0.012815347311617382,-0.0010199139067545147,0.009458841754379336,-0.01345622730440179,0.00258329449475977,0.03700194736882813
-0.0016271495877344735,-0.020278470311186854,-0.000905092428972092,0.03056997694010656,0.0036246437005124634,0.0032585946927842784,-0.03173203020770739,0.02062363717274934,0.03266952479566781,-0.006687490851533881
-0.03575414373407472,0.03417614026950539,-0.009154950061618044,0.04096036713025801,0.011544830238804442,0.025488132735500976,0.01587071501831482,-0.048245006590849904,0.007866206960737329,0.006378822526956383
-0.005322416206459446,0.023571120655044086,-0.00454857827932037,0.024578944929703403,-0.037981468147712756,0.00602201533515696,0.014758766304211567,0.0013907213753556098,-0.012289322913465548,0.0031069048540393477
-0.007778953015560968,-0.017483755840684397,0.0038673946526664193,-0.024855777939042412,-0.041794010043150295,0.0401737284756053,-0.01024796678268486,0.02790792716678013,-0.03226061677104085,-0.03732651398463929
-0.020807804647764536,-0.0014439785087712838,-0.02117689044667785,-0.012764643034318074,-0.010292452378231225,-0.041964650670739935,0.010798431055947199,-0.03407412149848908,0.0017410512500086264,0.0006774052233866219
0.0036784952115583983,-0.02966878159071866,0.02040013902706517,0.03794357095646346,-0.024669904143735336,0.028218587745459777,0.04675984049344473,-0.053026847714391576,-0.003280421572310602,0.030981867672375034
0.02531389820645157,-0.015427368566884838,0.0004550047784631323,-0.024562441990729274,0.010537302574871047,0.010818688783235643,-0.033274750766486616,-0.03732273607003756,0.0045145407337528805,-0.017320806957604743
-0.043772140818448,-0.006350758485198421,0.06198228477372143,0.019658470493556728,0.0027343611061650115,-0.005415037926870731,0.03184455267350113,-0.03473457149161812,0.045607374506769924,-0.028387599237676506
-0.03023486395770642,0.04025520185936391,0.007194898716111144,-0.057741495406684745,-0.019555368215911778,0.016541919104271222,0.04549026770087763,-0.0009031454538643547,-0.031576022190581136,-0.0022157431241212272
-0.027902693536971248,-0.014114290506379,0.0012994307818432551,-0.009108301895720374,-0.03251691939683074,-0.004164768070623434,0.011530990198628056,0.020611716771649406,0.03962780746985176,-0.016409888213171294
0.008066955447010879,-0.02896950364238714,-0.023215092531419804,-0.003233834070708862,0.039765683147867534,0.028287620652887223,-0.011153336953702757,0.01298921366599133,0.0025873942176598487,-0.0035270390642959627
0.020919772991243233,-0.021396646799099226,0.008651108132585808,-0.04741531960428429,0.006781135499827447,-0.00025944735666301797,0.025917980127735343,-0.008167224906163237,-0.021423694860721806,-0.0031699418772103225
0.02185054433042978,-0.019408062654000077,0.008189474260191055,0.01984136251067481,-0.009997499899840069,-0.017957893808066505,-0.028303488052520042,-0.024746632239339473,-0.03474457561518839,0.032443427423139874
0.006670736314288181,0.03495147533691674,0.07147944471632268,-0.006006945989996767,-0.025161182407362166,0.034544115596188606,-0.03856298402936393,0.030601240855790898,0.005334374137061145,-0.024344686654935086
-0.04866703967081172,0.000865639643533374,0.013794627635065304,0.045140290731107785,0.00981156761018598,-0.028212252583877058,-0.02681951119116448,0.03900247540439022,-0.058315598441337754,-0.02167973919472385
0.027760412537489215,-0.0055712857331831804,0.016423937762036385,0.0051932552991496555,0.029294223922298804,0.04420835834282573,-0.013166258203793798,0.05105839898280692,-7.64575049105329e-05,-0.006126303717992112
-0.007179098498416224,-0.01579591805148167,-0.012432715032728464,-0.014916216214733503,0.01585956573972671,-0.006939858881573866,-0.010354300444910354,0.01814404367618615,-0.01252580759723159,0.002820938037787972
0.020291046092095043,0.00969554856906479,0.012331979239942566,0.013743698181015647,-0.027662351809738465,-0.02748689705135599,0.009532601676051343,0.012334599378454521,-0.032509915910096755,-0.009379835779862856
0.06158898536765012,0.014529438389665774,-0.014746219913857413,0.05823591367528349,0.008674087269459787,0.012677431417577972,-0.05526760775076351,-0.0188575360359548,0.014250381969989104,0.03815727527482825
-0.050527106065476696,0.015264028181965213,0.03774801231997602,-0.01044680833977217,-0.01149946921022926,-0.02824871879166516,0.02341337849610146,0.002226945208177357,-0.00913216694164308,-0.008001248475640831
-0.04148704499933064,0.013678401670595863,-0.02046673614801924,0.012285971305294985,-0.02966448533087976,-0.016760756071517707,8.163372235405484e-05,0.021219762088288605,0.023460412730933956,0.019390244134850514
-0.01018359971156526,-0.002982136308950746,-0.033440378190211076,0.003257110992951591,0.01476918581216338,-0.05039461061341849,0.02997853728101765,0.03151051360379204,-0.0301295486970035,-0.004902681596890432
-0.06425035350253883,0.0009540094554531911,-0.06007453657891549,0.0242246367618679,-0.06553579926110777,-0.018079497814083238,0.010930396768770863,-0.009753265463498422,-0.011580950919536964,0.0210165768044628
-0.02701994053853015,0.02859703710621716,0.011413801182406246,0.015438525273057592,0.011286597880956262,0.014021681664320352,-0.029858007556264353,0.0418894844915823,-0.04958817965226778,0.028923822094726936
0.018544914252338687,0.004807713873465502,-0.028648096403373135,-0.03214266103990746,0.018726784374040188,0.02958306302603021,0.01723271125196344,-0.022287128331387518,-0.008593269407302062,-0.018027173189834017
0.008021859773068447,-0.0034226005033829547,0.023506655956540765,0.01165712172809065,-0.041390311193054634,0.0187230440005507,-0.006090155078611537,0.016208318547060598,0.011670806607153835,-0.01813690513594113
-0.019439278831986595,-0.03737567842646373,-0.01885789406199398,-0.01224631489354657,0.004839443760305514,-0.01502078743402018,0.03609379707869038,-0.00957648913205221,-0.00299304095576275,0.03187839556271877
0.041976104037114964,0.012787478042939735,0.04253270290932308,-0.03565354968745009,-0.007563102516176812,-0.010831982155635671,0.032632762066950344,-0.012495255572604317,0.007581823981488733,-0.012797619522308913
-0.04388482686664277,0.008606679013846676,-2.865650284480717e-05,0.019692367912069707,0.011155938510044122,0.0054358859856872095,-0.01905916934611367,-0.0052270426407075845,-0.008709216483815504,-0.02771339875322867
0.016373417671723938,-0.014323888089563646,0.006688043234187889,-0.00017893737180578654,-0.026577355923677746,0.059297546526720465,-0.09788720361016026,0.03852229719689286,0.001131605873725925,-0.02570635663831789
0.013288163635766168,-0.05005484166025945,0.009800570226260094,-0.008721260446641682,-0.028500169283902553,-0.03830138235123959,0.01958870036583276,0.017516731665265114,-0.0018006795771201116,-0.02152682291801049
0.0234499650825318,0.016216299022040685,-0.004373334324078489,-0.008299485299411501,-0.007528348635849406,-0.03004279494676262,0.0020682556386412525,-0.025311422052393406,0.0029806659267847223,0.01487514107156064
0.034415973708121446,0.001391139539377313,-0.014389957718779267,-0.03266774108201685,-0.020373635943529762,0.019340005332177546,-0.030023529094822428,-0.0017881972017874533,-0.03791723399858408,-0.009126474471224928
0.01097056132874205,-0.004494439885143774,-0.02494526679844448,0.008415129065897727,0.00870827418411429,-0.004768408321247447,-0.02532039440392932,0.04928207524385492,0.045784439991132506,-0.016464620133902225
0.007851676244073916,-0.0043309106603156835,0.009523006951378686,0.0024352321582226354,-0.03460147711170002,0.03384314815633793,-0.003708149745923182,-0.0415115089384451,-0.018656522439337016,-0.003379421723973699
-0.03990009402268173,-0.015580925285330834,0.05301942721085481,0.03337013032904433,-0.0012003830646231768,-0.014083576249393588,-0.0210628592967256,-0.005183293613756344,-0.003982471632133067,-0.0038822825970792813
-0.031029376454650946,0.004693689255173418,-0.049387143449327084,0.03530721625044088,-0.0007261794761701365,-0.003616433007783244,-0.005551150383936986,-0.04210763236871404,0.00283709177502147,0.019813379516392438
-0.013562011946562341,0.012922956283629446,0.006245271088503454,0.006820223282385604,-0.01704147894262686,0.009598936898483085,-0.008596313146005619,-0.018505550678666983,0.02566335014646938,-0.01683943159553762
0.019432674805436152,-0.013492454321362604,0.0285701279888193,0.01344259364037591,-0.033390339424753154,0.009096713652545807,0.03929744296168773,-0.007112884465287083,-0.02447991515468088,-0.008400423194792467
0.019084380515988382,-0.024672844180760926,0.037531866019685306,0.011497792024670267,-0.00010452564702706298,0.04393715514768046,-0.029393579134810714,-0.019174175134488203,-0.0025890307204723584,0.029085125594452678
0.015250945486762958,0.025050854117161177,0.06220607939777571,0.019942819336604082,-0.007376173254687836,-0.03080665369644441,0.008619340501665695,0.028283481238803934,0.04356006571934674,-0.021837003701696785
-0.03219361995252388,-0.02172166305574886,0.016123028232073823,-0.011569693382803548,-0.007379388848565763,-0.019150169122760404,0.02237579224181817,0.00694253027402445,0.022424996844726167,-0.028514142927154568
